stop_name,stop_id,stop_lat,stop_lon
Girinagara,1np,12.94322,77.54497
Girinagara,68c,12.94315,77.54515
Girinagara 2nd Stage,42c,12.94091,77.54535
Girinagara 2nd Stage,4ln,12.94081,77.54524
Girinagara Extension,4dt,12.94112,77.53938
Girinagara Extension,4hp,12.94102,77.53951
Giriyamma Circle,2kc,13.24454,77.71378
Giriyamma Circle,3wd,13.24475,77.71315
Giriyamma Circle,j7,13.24459,77.71329
Glass Factory,271,12.8765,77.5669
Glass Factory,2di,13.03429,77.62277
Glass Factory,3up,12.87655,77.5669
Glass Factory,59b,13.034,77.62251
Glass House,27h,12.90702,77.51222
Glass House Halage Vaderahalli,4x4,12.90695,77.51215
Gokare,3md,13.24897,77.72681
Gokula,30c,13.0415,77.55722
Gokula,nb,13.04151,77.55719
Golf Club HAL,2rb,12.95262,77.65253
Golf Club HAL,4xc,12.95262,77.65257
Gollahalli,1lw,13.14371,77.41235
Gollahalli,1yp,13.1437,77.41228
Gollahalli,2b8,12.74195,77.64609
Gollahalli,2q8,12.74191,77.64597
Gollahalli,37d,13.08368,77.67538
Gollahalli,3ch,13.08363,77.67538
Gollahalli,4p7,12.75354,77.45215
Gollahalli Cross,18t,13.15035,77.72839
Gollahalli Cross,3zz,12.82961,77.66867
Gollahalli Cross,4dx,12.82969,77.66876
Gollahalli Cross,4u1,13.1504,77.72841
Gollahalli Cross,51g,12.83037,77.6641
Gollahalli Electronic City,22k,12.83142,77.66906
Gollahalli Electronic City,pv,12.83145,77.66902
Gollahallii Road Junction,2lk,12.90756,77.48893
Gollahallii Road Junction,43v,12.90769,77.48881
Gollarahatti,3qm,12.98862,77.47274
Gollarahatti,47u,12.98849,77.47281
Gollarahatti,5yo,12.98841,77.47244
Gollarahatti Magadi,23q,12.88035,77.19187
Gollarahatti Magadi,4sv,12.88033,77.19202
Gollarapalya,3dw,12.80155,77.42521
Gollarapalya,3l0,12.97536,77.2793
Gollarapalya,4s8,12.80143,77.42531
Gollarapalya,52u,12.97528,77.27937
Gongatipura,3qn,12.96223,77.47188
Gonighattapura,2rt,12.91374,77.7888
Gonighattapura Cross,410,12.9128,77.79446
Gonighattapura Cross,4ze,12.91278,77.79444
Gonipura,4xi,12.83243,77.45107
Gonipura,5oe,12.8324,77.45105
Goodshed Road,283,12.99883,77.74227
Goodshed Road,547,12.99876,77.74238
Gopal Estate,q6,12.81793,77.48314
Gopal Estate,u0,12.818,77.48312
Gopalapura,1fs,12.87684,77.41654
Gopalapura,1q,13.14124,77.42631
Gopalapura,1q9,12.98063,77.55789
Gopalapura,20b,12.87689,77.41658
Gopalapura,2af,13.13289,77.68848
Gopalapura,36w,13.1412,77.4263
Gopalapura,4bl,13.13294,77.68847
Gopalapura,5qk,12.98068,77.55827
Gopasandra Cross,5ay,13.22838,77.81014
Gopasandra Cross,66g,13.22841,77.81029
Gopasandra Gate,3ra,12.85241,77.72991
Gopasandra Gate,4lz,12.85252,77.72986
Gopasandra Gate,ir,12.85251,77.73
Goraguntepalya,4ft,13.02895,77.5395
Goraguntepalya,5si,13.02835,77.54123
Goraguntepalya,68k,13.02951,77.54011
Goraguntepalya  Ring Road,1gq,13.02993,77.53688
Goraguntepalya  Ring Road,jj,13.02997,77.53707
Goravanahalli Cross,4zb,13.05626,77.35794
Goravanahalli Cross,zk,13.05624,77.35791
Gorinabele,51z,13.04204,77.36405
Gorinabele Cross,2l6,13.04427,77.35263
Gorinabele colony,50c,13.04269,77.36795
Goripalya,53f,12.96355,77.55783
Gorivegere Gate,56u,13.04412,77.76033
Gorivegere Gate,595,13.04398,77.76046
Gottigehalli,2qb,12.72084,77.52612
Gottigehalli,g,12.72095,77.52621
Gottigehalli Junction,33n,12.72554,77.52946
Gottigehalli Junction,5sl,12.72555,77.52949
Gottigere,2lf,12.85518,77.58868
Gottigere,38j,12.85744,77.58887
Gottigere,4fx,12.85652,77.5889
Gottigere,4sd,12.85747,77.58888
Gottigere,4zy,12.85619,77.58884
Gottipura Gate,276,13.0948,77.84653
Gottipura Gate,468,13.09467,77.8465
Govardhan Talkies,2g8,13.01781,77.55374
Govardhan Talkies,2u8,13.01853,77.55339
Govardhan Talkies,3qf,13.01884,77.55339
Govardhan Talkies,4lq,13.02,77.55274
Govindapura,13u,13.11758,77.46148
Govindapura,1rf,13.03128,77.85143
Govindapura,8l,13.03304,77.61892
Govindapura Colony,39e,13.03063,77.85812
Govindapura Colony,5hu,13.03063,77.85819
Govindapura Cross,1v4,13.03249,77.62209
Govindapura Cross,5yg,13.03247,77.62194
Govindarajanagara,4uj,12.97561,77.53646
Govindarajanagara,5rq,12.97559,77.53666
Govt First Grade College Bidadi,3oq,12.80684,77.38906
Govt First Grade College Bidadi,5vk,12.80685,77.38901
Govt Hospital Arakere,2tu,12.88724,77.60321
Govt Hospital Arakere,4mf,12.88719,77.60317
Govt Hospital Vijayapura,362,13.29565,77.79391
Govt Hospital Vijayapura,4ey,13.29565,77.79376
Govt Junior College Chikkaballapura,2fw,13.43,77.73072
Govt Junior College Chikkaballapura,533,13.42953,77.73056
Govt School Jakkur,63w,13.07755,77.60617
Govt School Jakkur,90,13.07758,77.6062
Govt School Thotada Guddadahalli,2tn,13.07006,77.48688
Govt School Thotada Guddadahalli,4fr,13.07008,77.4869
Govt School Yalahanka 4th Phase,1y0,13.10388,77.57422
Govt School Yalahanka 4th Phase,36b,13.10391,77.57407
Govt Soap Factory,4c2,13.01309,77.55438
Govt Soap Factory,5fl,13.01352,77.55385
Govt Soap Factory,60,13.01284,77.55373
Gowdahalli,4rz,13.22737,77.52024
Gowdahalli,j2,13.22733,77.52023
Gowdahalli Colony,41y,13.05023,77.43302
Gowdahalli Colony,oh,13.05021,77.43297
Gowdaiahanapalya,1et,13.03244,77.35909
Gowdaiahanapalya,25q,13.03251,77.35913
Gowdanapalya,3ot,12.91152,77.55591
Gowdanapalya,60z,12.91157,77.55608
Gowrava Bhovi Palya,14x,12.97381,77.38891
Gowrava Bhovi Palya,62c,12.97382,77.38886
Gowrava Nagara,3uy,12.88476,77.58266
Gowrava Nagara,66t,12.88469,77.58264
Gowrenahalli,2sz,12.72307,77.68131
Gowrenahalli,32w,12.72321,77.68125
Grandwell,2kv,13.06328,77.73995
Grandwell,6p,13.06318,77.73989
Graphite India,11y,12.97834,77.70947
Graphite India,2ms,12.97705,77.71005
Graphite India,2nh,12.97821,77.71135
Graphite Junction,25l,12.98502,77.70833
Graphite Junction,3e4,12.98524,77.70808
Green Field,4cg,13.28208,77.81771
Green Wood High School,3ut,12.90114,77.74775
Green Wood High School,5ze,12.90092,77.7479
Gruhalakshmi Layout,4x3,13.02992,77.50026
Gruhalakshmi Layout,61,13.0299,77.50036
Gubbalala,1ks,12.88399,77.54127
Gubbalala,4v4,12.8839,77.54123
Gubbalala Gate,3gm,12.88431,77.55134
Gubbalala Gate,4oi,12.88423,77.55153
Gubbi Cross,2ja,13.0642,77.6519
Gubbi Cross,2ox,13.06462,77.6519
Gubbi Cross,54j,13.06454,77.65167
Guddadahalli,nr,13.14134,77.46227
Guddadahalli,vk,13.14137,77.46224
Guddadahalli Dinne,2ls,12.82604,77.37297
Guddadahalli Dinne,3sk,12.8261,77.37305
Guddahalli,302,12.92823,77.25913
Guddahalli,5qi,12.92816,77.25922
Guddahatti,2da,12.80313,77.74263
Guddahatti,3q8,12.80299,77.74261
Guddahatti Cross,17n,12.80604,77.74276
Guddahatti Cross,5e8,12.80604,77.74266
Guddahatti Gate,46x,12.78811,77.73702
Guddahatti Gate,4us,12.78847,77.73576
Guddaiahnapalya 1,5rb,12.92732,77.31854
Gudde Devastana Kamalanagara,34b,12.99533,77.53324
Gudde Devastana Kamalanagara,gr,12.99527,77.53327
Guddegowdana Channohalli,40k,13.19454,77.3512
Guddegowdana Channohalli,8w,13.19452,77.35128
Gudipalya,166,12.97115,77.47899
Gudipalya,1zd,12.97123,77.47901
Gudipalya,3g6,12.79339,77.48377
Gudipalya,5nd,12.79345,77.48382
Gudipalya Cross,1ey,12.78843,77.48383
Gudipalya Cross,3rx,12.78846,77.48386
Guduvanahalli Gate,3f,13.28072,77.76369
Guduvanahalli Gate,4x2,13.28069,77.76368
Guestline Hotel,1dn,12.78673,77.7419
Guestline Hotel,1l5,12.78658,77.74192
Gulaganjahalli,1ex,12.93707,77.41877
Gulaganjahalli,5d0,12.93721,77.41881
Gulaganjahalli Cross,3aw,12.9414,77.42531
Gulaganjahalli Cross,49o,12.94152,77.42525
Gulakamale,1pu,12.79762,77.52364
Gulakamale,1ub,12.79765,77.52357
Gullahalli Gate,5f8,13.1722,77.82961
Gullahatti Kaval,473,12.73009,77.54698
Gullahatti Kaval,4zu,12.73004,77.54696
Gullakaipura,3dp,12.93866,77.78159
Gullakaipura,5ib,12.9386,77.78171
Gunasheela Hospital,3iu,12.94057,77.57646
Gundammanapalya,31l,13.03019,77.32706
Gundammanapalya,325,13.03024,77.32709
Gundammanapalya Colony,59j,13.03084,77.32472
Gundammanapalya Colony,uw,13.03086,77.32467
Gundanjaneya Swamy Temple Ravagodlu,2o3,12.74957,77.51291
Gundappa Road,2o4,13.04252,77.57325
Gundappa Road,47s,13.04252,77.57321
Gundenahalli,1g9,13.19044,77.27926
Gundenahalli,3jy,13.19058,77.27939
Gundenahalli Cross,293,13.20657,77.31597
Gundenahalli Cross,37n,13.20653,77.31593
Gundur,3dk,13.08676,77.71508
Gundur,3p,12.87694,77.83781
Gundur,4mi,13.0867,77.71501
Gundur Colony,2b0,12.87507,77.84527
Gundur Colony,2fe,13.08506,77.70886
Gundur Colony,4gl,12.87506,77.84533
Guni Agrahara,121,13.09354,77.52789
Guni Agrahara,w2,13.09357,77.52788
Gunjurpalya,60d,12.92213,77.71782
Gunjurpalya,o5,12.92244,77.71772
Gunjurpalya Gate,15e,12.91726,77.72541
Gunjurpalya Gate,5ij,12.91724,77.72546
Gunjuru,2ep,12.92081,77.73649
Gunjuru,59k,12.92119,77.73642
Gunjuru,5gt,12.92142,77.73638
Gunjuru,66v,12.92089,77.73635
Gurappanapalya,30t,12.9191,77.59999
Gurappanapalya,6s,12.91988,77.60019
Guravanahalli,400,13.05003,77.36186
Guravanahalli,51c,12.97957,77.34428
Gurudwara,54r,12.97604,77.62001
Gurudwara/Lido,14w,12.97506,77.6201
Gurukula School Tharahunase,49p,13.17188,77.59888
Gurukula School Tharahunase,p4,13.17175,77.5989
Guruvanahalli,529,13.0501,77.36184
Guttepalya,14q,13.16711,77.41155
Guttepalya,1qd,13.16721,77.41149
Guttepalya,1ug,12.79185,77.52978
Guttepalya,5rp,12.79186,77.52978
H Gollahalli,59u,12.87593,77.48013
H Gollahalli,5ku,12.87586,77.48007
H Gollahalli Cross,1ap,12.87793,77.48162
H Gollahalli Cross,1ki,12.87797,77.4817
H Krishnappa Layout,3ep,12.92327,77.52981
H Krishnappa Layout,5je,12.9233,77.52969
HAL ARDC,5bc,12.96235,77.68871
HAL Gnanajyothi School,5id,12.96063,77.69327
HAL Kalyana Mantap,5zp,12.9546,77.68215
HAL Kalyana Mantap,60r,12.95448,77.68225
HAL LCA,5q4,12.96336,77.68209
HAL Main Gate,2i5,12.95852,77.66629
HAL Main Gate,4s3,12.95862,77.6664
HAL Main Gate,5yk,12.95821,77.66821
HAL Main Gate,v4,12.95854,77.66505
HAL Market/SBI Bank,4rf,12.96036,77.66621
HAL New Public School,4oe,12.95679,77.68215
HBR 1st Stage BSNL Office,3mq,13.02615,77.62582
HBR Layout,2bg,13.035,77.62849
HBR Layout,47z,13.03517,77.62857
HBR Layout 5th Block,4kw,13.03585,77.63142
HG Palya,4k9,13.20808,77.31528
HG Palya,4kv,13.20807,77.31523
HMT Auditorium,3j2,13.04918,77.54503
HMT Auditorium,5d3,13.04921,77.54396
HMT Auditorium KIAS,3t3,13.04948,77.54279
HMT Auditorium KIAS,3tc,13.04964,77.54275
HMT Club House,1se,13.0535,77.55068
HMT Club House,1w5,13.05343,77.55072
HMT Layout 8th Mile,4uq,13.03369,77.50412
HMT Layout 8th Mile,5eh,13.03364,77.50412
HMT Layout R T Nagara,438,13.02465,77.59481
HMT Layout R T Nagara,43i,13.0247,77.59473
HMT Post Office,19l,13.05049,77.54109
HMT Post Office,2yp,13.05066,77.54157
HMT Siddarthanagara,3y8,13.05657,77.52234
HMT Siddarthanagara,hl,13.0566,77.52237
HMT Watch Factory,1zx,13.05046,77.53521
HMT Watch Factory,kw,13.05037,77.53523
HRBR 1st Stage,3ej,13.02217,77.64744
HRBR Layout Cross,4ir,13.02386,77.64321
HRBR Layout Cross,4pm,13.02382,77.64337
HSBC,3fk,12.89261,77.59876
HSBC,3tn,12.89202,77.59882
HSBC,5x7,12.89276,77.59902
HSBC,ya,12.89278,77.59902
HSR Lay Out Police Station,639,12.92014,77.65158
HSR Layout 2nd Sector,10w,12.91223,77.64475
HSR Layout 2nd Sector,64j,12.91219,77.64443
HSR Layout Bescom Office,3gz,12.9119,77.64952
HSR Layout Bescom Office,42l,12.91194,77.64942
HSR Layout KEB,2n5,12.90356,77.64963
HSR Layout KEB,3q4,12.90361,77.64961
HSR Layout Petrol Bunk,2gs,12.91964,77.65161
HSR Layout Petrol Bunk,p9,12.91976,77.65163
HSR Layout Police Station,4j9,12.92025,77.65161
Hadosiddapura,4ss,12.89455,77.70064
Hadripura,2yq,13.25895,77.44305
Hagaduru,592,12.96581,77.75681
Hagalahalli,4ou,12.84916,77.33052
Hagalahalli,4wi,12.84908,77.33047
Hakki Pikki Colony,48c,12.84427,77.40165
Hakki Pikki Colony Bannerughatta,65l,12.79826,77.55819
Hakki Pikki Colony Cross,156,12.83925,77.39813
Hakki Pikki Colony Cross,1sm,12.83825,77.40277
Hakki Pikki Colony Cross,3jf,12.80245,77.55883
Hakki Pikki Colony Cross,3ug,12.83924,77.39818
Hakki Pikki Colony Cross,fp,12.80242,77.55888
Hakkipikki Colony Cross,4tb,12.83823,77.40283
Halage Vaderahalli,2tt,12.92021,77.51403
Halage Vaderahalli,41o,12.92011,77.51396
Halanayakanahalli,5lk,12.90152,77.68829
Halanayakanahalli,js,12.90147,77.6883
Halappanahalli,349,13.10203,77.77788
Halappanahalli,ct,13.10211,77.77789
Halasahalli,10h,12.92416,77.76232
Halasahalli,2c7,12.92418,77.76236
Halasahalli,5z5,13.09339,77.83557
Halasahalli,ay,13.09344,77.83551
Halasahalli Cross,2h8,13.09001,77.83611
Halasahalli Cross,35x,13.08981,77.83619
Halasahalli Cross,4wz,12.93299,77.75816
Halasahalli Cross,yz,12.9329,77.75829
Halasuru,2z8,12.97968,77.62956
Halasuru,45l,12.97849,77.62922
Halasuru,526,12.97793,77.6283
Halasuru Police Station,16y,12.97516,77.62544
Halasuru Police Station,5eg,12.97515,77.62564
Haldenahalli,45v,12.72017,77.71288
Haldenahalli,598,12.72024,77.7132
Hale Chandapura,1sq,12.80167,77.71143
Hale Chandapura,3m2,12.80182,77.71151
Hale Ooru,3td,12.76049,77.72209
Hale Ooru,5lr,12.76044,77.72307
Halehalli,3m7,12.73817,77.75207
Halehalli,5tj,12.73816,77.75177
Halehalli Cross,2nv,12.73095,77.75625
Halehalli Cross,5g0,12.73092,77.75603
Halenahalli Purushanahalli,158,13.22323,77.39621
Halubhavipalya,4pv,12.94203,77.41607
Halubhavipalya,65r,12.94207,77.41592
Hampapura,58e,12.8307,77.42882
Hampapura Colony Cross,60b,12.83194,77.42299
Hampi Nagara 7th Main,29k,12.96192,77.53752
Hampi Nagara 7th Main,3x0,12.96217,77.53757
Hampi Nagara Post Office,2hb,12.96527,77.53771
Hampi Nagara Post Office,5cf,12.96514,77.53814
Hampinagara RPC Layout,l1,12.95872,77.53575
Hamsa Farm,1hd,12.9817,77.4397
Hamsa Farm,4f1,13.10772,77.66564
Hamsa Farm,5wr,12.98175,77.43952
Hancharahalli,5ad,13.09366,77.75053
Hancharahalli Circle,11s,13.091,77.74932
Hancharahalli Gate,1m9,13.09178,77.74163
Hancharahalli Gate,x7,13.09183,77.74168
Hanchipura,2oe,13.06731,77.37219
Handarahalli,4yu,13.12139,77.75078
Handenahalli,4vw,12.85356,77.78255
Handenahalli,5ow,12.9584,77.84704
Handenahalli,61g,12.85363,77.7824
Handenahalli,av,12.95841,77.84709
Handenahalli Attibele,3d1,12.82534,77.76604
Handenahalli Attibele,3fd,12.82542,77.76617
Handigutte,2sm,12.98698,77.34792
Handigutte,7e,12.98692,77.34782
Hangarahalli,42f,12.76388,77.38362
Haniyuru,1hv,13.21307,77.51448
Haniyuru,53x,13.21322,77.51461
Hanuman Temple Beguru,3gy,12.87284,77.62465
Hanuman Temple Beguru,5tv,12.87289,77.62476
Hanumanthanagara Ward Office,1l,12.94339,77.56602
Hanumanthegowdanapalya,28y,13.09343,77.34389
Hanumanthegowdanapalya,3wc,13.09337,77.34393
Haragadde,1l9,12.76507,77.65365
Haragadde,4d,12.76503,77.65364
Haragadde Cross,3pp,12.7643,77.65404
Haragadde Cross,ja,12.76432,77.65403
Haralur Junction,37a,12.89824,77.65824
Haralur Junction,5vs,12.89818,77.65822
Haraluru,3az,12.90146,77.66041
Haraluru,48o,12.90149,77.66039
Haraluru,66w,13.0655,77.83827
Haraluru Cross,2wr,12.91853,77.66864
Haraluru Cross,5z6,12.91863,77.66869
Haraluru Gate,3fg,13.058,77.83646
Haraluru Gate,3zh,13.21961,77.7525
Haraluru Gate,60g,13.21972,77.75237
Haraluru Gate,eq,13.05789,77.83648
Harapanahalli,5gb,12.79194,77.62341
Harapanahalli,jt,12.79188,77.62351
Harapanahalli Village,11o,12.79075,77.62216
Harapanahalli Village,4vo,12.79071,77.62212
Hari Nagara Cross,3y3,12.87916,77.56726
Hari Nagara Cross,51p,12.87918,77.5673
Haridasa Nagara,4bd,12.91852,77.52733
Harishchandra Ghat,4qd,12.99695,77.56089
Harishchandra Ghat,qh,12.99729,77.56047
Harohalli,1ox,13.13068,77.58025
Harohalli,1wo,12.86247,77.72005
Harohalli,210,12.75412,77.75624
Harohalli,21t,13.06065,77.87421
Harohalli,2ue,12.95681,77.78609
Harohalli,3jo,13.06059,77.87415
Harohalli,45e,12.68021,77.46955
Harohalli,4mu,12.75411,77.75607
Harohalli,4rb,12.68009,77.46966
Harohalli,zl,13.13062,77.58026
Harohalli Depot,4ga,12.69801,77.47846
Harohalli Depot,5hq,12.69786,77.47833
Harohalli Gate,3ao,12.86523,77.73251
Harohalli Gate,5pc,12.8652,77.73261
Harohalli Palya,2qv,13.1712,77.51164
Harohalli Palya,l6,13.17111,77.51169
Harohalli Petrol bunk,40i,12.68712,77.47494
Harohalli Petrol bunk,vv,12.68707,77.47475
Harokyatanahalli,5jw,13.05427,77.44734
Hasanath College,2az,12.97962,77.61384
Hasanath College,5s,12.97917,77.61518
Hasanath College Hennur Bande,5hg,13.03699,77.63909
Hasigaala,1o5,13.13525,77.77485
Hasigaala,3oc,13.13523,77.77493
Hasiruvalli,34z,13.19183,77.36572
Hasiruvalli,403,13.19175,77.36568
Hasiruvalli Cross,4zl,13.19295,77.35785
Hasiruvalli Cross,56o,13.193,77.35789
Hasiruvallipalya,3cj,13.19243,77.37139
Hasiruvallipalya,660,13.1925,77.37139
Havanur Circle,23b,12.98886,77.53775
Havanur Circle,3ji,12.98898,77.53767
Havanur Circle,5f0,12.98789,77.53807
Havanur Circle,c3,12.98769,77.5375
Havanur Circle,oe,12.98797,77.53717
Hazarath Tippu Nagara,1wv,13.10478,77.62978
Hazarath Tippu Nagara,2uy,13.10479,77.62972
Hazarath Tippu Nagara,5f9,13.09727,77.6345
Head Start School Gate,456,12.86118,77.73246
Head Start School Gate,5h,12.86121,77.73234
Hebbagodi,4cy,12.8257,77.683
Hebbagodi,4jd,12.82752,77.68224
Hebbala,2kw,13.04127,77.58942
Hebbala,4e4,13.03917,77.58951
Hebbala,5cm,13.03847,77.5892
Hebbala Bridge,1p5,13.04328,77.59036
Hebbala Bridge,1z5,13.04259,77.5925
Hebbala Bridge,22v,13.04218,77.59387
Hebbala Bridge,3zg,13.04294,77.59145
Hebbala Bridge,57n,13.04274,77.58967
Heelalige,4cb,12.81789,77.70905
Heelalige,65v,12.81784,77.70901
Heelalige Cross,5he,12.80867,77.70897
Heelalige Cross,7d,12.80873,77.70889
Heggadadevanapura,3uu,13.07598,77.45856
Heggadadevanapura,4xf,13.07596,77.4586
Heggadagere Cross,2td,12.78787,77.37426
Hegganahalli,2g7,13.0037,77.5046
Hegganahalli,2ma,13.00367,77.50454
Hegganahalli,2xq,13.21821,77.6105
Hegganahalli,54b,13.21818,77.61045
Hegganahalli Cross,1b4,12.99975,77.50393
Hegganahalli Cross,28i,12.99973,77.50409
Hegganahalli Gate,3fw,13.21779,77.60468
Hegganahalli Gate,5b,13.21777,77.60469
Heggondanahalli,27f,12.90591,77.74652
Heggondanahalli,3b4,12.90594,77.74651
Hejjala,2oz,12.85605,77.41694
Hejjala,3ym,12.85602,77.41701
Hejjala Colony,1at,12.85263,77.41547
Hejjala Colony,5pj,12.85252,77.41548
Hejjala Cross,5nl,12.85535,77.42708
Hejjala Cross,qf,12.85539,77.4264
Helicopter Division,2ta,12.95582,77.67735
Helicopter Division,4w9,12.95662,77.67535
Heligehalli,1tc,12.89169,77.19264
Heligehalli,42n,12.89183,77.19268
Heligehalli Colony,43d,12.87627,77.20669
Hemapura,1kf,13.1234,77.28089
Hemmigepura,19d,12.88291,77.48478
Hemmigepura,3sd,12.88284,77.48478
Hennagara,528,12.78874,77.67303
Hennagara,55b,12.78804,77.67308
Hennagara,5cv,12.78816,77.67337
Hennagara Gate,1wx,12.80594,77.69958
Hennagara Gate,218,12.80589,77.69851
Hennagara Gate,459,12.80586,77.69939
Hennur,1m6,13.03941,77.64152
Hennur,3bt,13.03949,77.64171
Hennur,3kw,13.03945,77.64139
Hennur Bande,5pa,13.03665,77.64051
Hennur Bande Sai Baba Temple,2c8,13.03885,77.64352
Hennur Bande Sai Baba Temple,2f7,13.03907,77.644
Hennur Bande Sai Baba Temple,2ye,13.03665,77.6407
Hennur Cross,2rf,13.03157,77.63588
Hennur Cross,cq,13.03157,77.63592
Hennur Junction,209,13.02812,77.63316
Hennur Junction,3jz,13.02751,77.63268
Hennur Junction,5dq,13.02948,77.63125
Hennur Junction,61s,13.02964,77.63134
Hennur Petrol Bunk,5hz,13.03299,77.6374
Hennuru Junction,4tv,13.0282,77.63291
Hennuru Petrol Bunk,4my,13.03296,77.63752
Heritage Estate Rajanukunte,5ey,13.11825,77.57764
Herohalli Cross,25y,12.98796,77.49385
Herohalli Cross,3jc,12.98803,77.49388
Herohalli Cross,44p,12.98749,77.49262
Herohalli Cross,4ij,12.98726,77.4925
Herohalli Cross1,10d,12.98736,77.4924
Herohalli Sunkadakatte,3ma,12.99051,77.4876
Herohalli Sunkadakatte,5z,12.99053,77.48753
Hesaraghatta,4u5,13.13781,77.47937
Hesaraghatta,5tr,13.13784,77.47944
Hesaraghatta TB Cross,3ue,13.13047,77.48437
Hesaraghatta TB Cross,5w1,13.13056,77.48438
Hesaraghatta TB Cross,66p,13.13052,77.48433
High Ground Police Station,23a,12.98885,77.59222
High Ground Police Station,4gk,12.98909,77.58873
High School Sondekoppa,1kb,13.02562,77.38461
High School Sondekoppa,466,13.02564,77.38464
High School Tharahunase,1vm,13.17701,77.59027
High School Tharahunase,5z0,13.17695,77.59026
Himagiri,27n,12.86232,77.59055
Himagiri,642,12.86233,77.59058
Hindiganala,2ef,13.22143,77.91452
Hindiganala,3e7,13.22143,77.91441
Hinnakki,ig,12.77773,77.68075
Hinnakki,vi,12.77784,77.68057
Hinnakki Gate,wf,12.77861,77.68416
Hiranandani Villas,ju,13.23894,77.69951
Hiranandani Villas,nz,13.23888,77.6997
Hirandahalli,357,13.04585,77.72256
Hirandahalli,4ol,13.04568,77.72281
Hittarahalli,1q5,13.12338,77.74673
Hittarahalli,nd,13.12333,77.74674
Hittarahalli Gate,1ql,13.12333,77.74424
Hittarahalli Gate,4pl,13.12337,77.74425
Holiday Village Apartment,3ts,12.86693,77.54376
Holiday Village Apartment,669,12.86697,77.54371
Hombalamma Kere,208,12.95212,77.22739
Hombalamma Kere,47n,12.9521,77.22739
Hombalammanapete,1n9,12.94835,77.22553
Hombalammanapete,3vy,12.94841,77.22539
Hommadevanahalli,4lp,12.84446,77.59807
Hommadevanahalli,4y3,12.84448,77.59802
Hommadevanahalli Cross,25a,12.84072,77.59734
Hommadevanahalli Cross,4k0,12.84075,77.59725
Hompalaghatta,5kt,12.69539,77.69933
Hompalaghatta,5wj,12.69543,77.69926
Honachenahalli,1fg,13.01845,77.85492
Honachenahalli,3rk,13.01836,77.85491
Honaganahatti,3d2,12.9742,77.42116
Honaganahatti,jc,12.97421,77.42097
Hongasandra,2jy,12.89726,77.62623
Hongasandra,434,12.89713,77.62618
Hongasandra MICO Layout,1ij,12.88994,77.63036
Hongemara Managal,3wt,12.9059,77.20237
Hongemara Managal,41f,12.90582,77.20224
Hongemara Shivanahalli,4om,12.72445,77.56985
Hongemara Shivanahalli,e5,12.72442,77.5699
Honnakalasapura Cross,3cw,12.72897,77.67656
Honnakalasapura Cross,3fy,12.72875,77.67683
Honnasandra,29y,13.11712,77.44733
Honnasandra,5tb,13.04099,77.33821
Honnasandra,67g,13.04095,77.33827
Honnasandra,at,13.11719,77.44736
Honnasandra Cross,6o,13.06082,77.34028
Honnayyanapalya,190,13.03537,77.31999
Honnayyanapalya,2kx,13.03533,77.32007
Honnenahalli,1ob,13.16003,77.56665
Honnenahalli,5af,13.15971,77.5666
Hoodi,39z,12.99199,77.71498
Hoodi,3ku,12.99223,77.71576
Hoodi,4nc,12.99191,77.71576
Hoodi,q7,12.9923,77.7161
Hoodi Metro Station,2mj,12.98863,77.7115
Hoovinayakanahalli,343,13.148,77.68982
Hoovinayakanahalli,dk,13.14795,77.6898
Hoovinayakanahalli Gate,229,13.15575,77.68113
Hope Farm,1a8,12.98376,77.75305
Hope Farm,2m8,12.9839,77.75189
Hope Farm,4bf,12.98429,77.75261
Hope Farm,5jx,12.98424,77.75145
Hope Farm,5li,12.98273,77.75223
Horamavu,1ft,13.01969,77.6539
Horamavu,3h2,13.01966,77.65437
Horamavu,4v2,13.02646,77.66083
